id,type,prompt,tokens,answers,is_hard,comment
914,gapFillLetter,,"[{""text"": ""б"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2765, ""text"": ""а"", ""isCorrect"": true, ""index"": 1, ""task_id"": 914}, {""id"": 2764, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 914}]",False,"можно проверить словом ""блАго"""
915,gapFillLetter,{task_text} (ребёнка),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2766, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 915}, {""id"": 2767, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 915}]",False,"можно проверить словом ""лАска"""
916,gapFillLetter,,"[{""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2771, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 916}, {""id"": 2768, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 916}, {""id"": 2769, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 916}, {""id"": 2770, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 916}]",False,"можно проверить словом ""чИстый"""
917,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2773, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 917}, {""id"": 2772, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 917}, {""id"": 2775, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 917}, {""id"": 2774, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 917}]",False,"можно проверить словом ""крИтик"""
918,gapFillLetter,{task_text} (вещи),"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 2777, ""text"": ""а"", ""isCorrect"": false, ""index"": 1, ""task_id"": 918}, {""id"": 2778, ""text"": ""о"", ""isCorrect"": true, ""index"": 3, ""task_id"": 918}, {""id"": 2776, ""text"": ""ё"", ""isCorrect"": false, ""index"": 2, ""task_id"": 918}]",False,"можно проверить словом ""дорОже"""
919,gapFillLetter,,"[{""text"": ""у"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""ё"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2780, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 919}, {""id"": 2781, ""text"": ""о"", ""isCorrect"": true, ""index"": 1, ""task_id"": 919}, {""id"": 2779, ""text"": ""ё"", ""isCorrect"": false, ""index"": 3, ""task_id"": 919}]",False,"можно проверить словом ""тОнкий"""
920,gapFillLetter,{task_text} (доказательства),"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 2782, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 920}, {""id"": 2784, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 920}, {""id"": 2783, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 920}]",False,"можно проверить словом ""вЕщь"""
921,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}]","[{""id"": 2785, ""text"": ""у"", ""isCorrect"": false, ""index"": 1, ""task_id"": 921}, {""id"": 2786, ""text"": ""ю"", ""isCorrect"": true, ""index"": 2, ""task_id"": 921}]",False,Словарное слово! Нужно запомнить
922,gapFillLetter,(члены) {task_text},"[{""text"": ""ж"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}]","[{""id"": 2788, ""text"": ""ю"", ""isCorrect"": true, ""index"": 1, ""task_id"": 922}, {""id"": 2787, ""text"": ""у"", ""isCorrect"": false, ""index"": 2, ""task_id"": 922}]",False,Словарное слово! Нужно запомнить
923,gapFillLetter,,"[{""text"": ""у"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2791, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 923}, {""id"": 2792, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 923}, {""id"": 2789, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 923}, {""id"": 2790, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 923}]",False,"можно проверить словом ""дИвный"""
924,gapFillLetter,,"[{""text"": ""а"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""х"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2795, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 924}, {""id"": 2793, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 924}, {""id"": 2794, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 924}]",False,"можно проверить словом ""архитЕктор"""
925,gapFillLetter,,"[{""text"": ""г"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2796, ""text"": ""ё"", ""isCorrect"": false, ""index"": 2, ""task_id"": 925}, {""id"": 2798, ""text"": ""о"", ""isCorrect"": true, ""index"": 1, ""task_id"": 925}, {""id"": 2797, ""text"": ""а"", ""isCorrect"": false, ""index"": 3, ""task_id"": 925}]",False,"можно проверить словом ""гОре"""
926,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2800, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 926}, {""id"": 2799, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 926}]",False,Нужно запомнить   
927,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ё"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2801, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 927}, {""id"": 2802, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 927}]",False,"можно проверить словом ""закАлка"""
928,gapFillLetter,{task_text} (окно),"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2804, ""text"": ""а"", ""isCorrect"": false, ""index"": 1, ""task_id"": 928}, {""id"": 2803, ""text"": ""ё"", ""isCorrect"": false, ""index"": 2, ""task_id"": 928}, {""id"": 2805, ""text"": ""о"", ""isCorrect"": true, ""index"": 3, ""task_id"": 928}]",False,"можно проверить словом ""ствОрка"""
929,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2808, ""text"": ""о"", ""isCorrect"": true, ""index"": 3, ""task_id"": 929}, {""id"": 2807, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 929}, {""id"": 2806, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 929}]",False,"можно проверить словом ""пОт"""
930,gapFillLetter,,"[{""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}]","[{""id"": 2811, ""text"": ""я"", ""isCorrect"": true, ""index"": 1, ""task_id"": 930}, {""id"": 2809, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 930}, {""id"": 2810, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 930}]",False,"можно проверить словом ""обЯзан"""
931,gapFillLetter,,"[{""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2813, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 931}, {""id"": 2814, ""text"": ""я"", ""isCorrect"": true, ""index"": 2, ""task_id"": 931}, {""id"": 2812, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 931}]",False,"можно проверить словом ""обЯзан"""
932,gapFillLetter,{task_text} (вещи),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2815, ""text"": ""о"", ""isCorrect"": false, ""index"": 3, ""task_id"": 932}, {""id"": 2816, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 932}, {""id"": 2817, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 932}]",False,"можно проверить словом ""примЕрка"""
933,gapFillLetter,,"[{""text"": ""о"", ""isBlank"": false}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 2818, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 933}, {""id"": 2819, ""text"": ""а"", ""isCorrect"": true, ""index"": 1, ""task_id"": 933}]",False,"можно проверить словом ""грАнь"""
934,gapFillLetter,{task_text} (из толпы),"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2822, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 934}, {""id"": 2820, ""text"": ""о"", ""isCorrect"": false, ""index"": 3, ""task_id"": 934}, {""id"": 2821, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 934}]",False,"можно проверить словом ""тЕсный"""
935,gapFillLetter,{task_text} (водой),"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2826, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 935}, {""id"": 2824, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 935}, {""id"": 2825, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 935}, {""id"": 2823, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 935}]",False,"можно проверить словом ""пИть"""
936,gapFillLetter,,"[{""text"": ""и"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2827, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 936}, {""id"": 2829, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 936}, {""id"": 2828, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 936}]",False,"можно проверить словом ""интеллЕкт"""
937,gapFillLetter,,"[{""text"": ""и"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}]","[{""id"": 2832, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 937}, {""id"": 2831, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 937}, {""id"": 2830, ""text"": ""о"", ""isCorrect"": false, ""index"": 3, ""task_id"": 937}]",False,"можно проверить словом ""интеллЕкт"""
938,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2834, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 938}, {""id"": 2835, ""text"": ""о"", ""isCorrect"": true, ""index"": 1, ""task_id"": 938}, {""id"": 2833, ""text"": ""ё"", ""isCorrect"": false, ""index"": 3, ""task_id"": 938}]",False,"можно проверить словом ""зОлото"""
939,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 2837, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 939}, {""id"": 2836, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 939}]",False,"можно проверить словом ""напрАвленность"""
940,gapFillLetter,,"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 2839, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 940}, {""id"": 2838, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 940}]",False,"можно проверить словом ""крАсный"""
941,gapFillLetter,{task_text} (собор),"[{""text"": ""г"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2841, ""text"": ""а"", ""isCorrect"": false, ""index"": 3, ""task_id"": 941}, {""id"": 2840, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 941}, {""id"": 2842, ""text"": ""о"", ""isCorrect"": true, ""index"": 2, ""task_id"": 941}]",False,"можно проверить словом ""гОтика"""
942,gapFillLetter,{task_text} (воображение),"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2845, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 942}, {""id"": 2843, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 942}, {""id"": 2846, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 942}, {""id"": 2844, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 942}]",False,"можно проверить словом ""развИтие"""
943,gapFillLetter,{task_text} (интеллектуально),"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 2848, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 943}, {""id"": 2847, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 943}, {""id"": 2850, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 943}, {""id"": 2849, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 943}]",False,"можно проверить словом ""развИтие"""
944,gapFillLetter,{task_text} (в колбу),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 2851, ""text"": ""о"", ""isCorrect"": false, ""index"": 3, ""task_id"": 944}, {""id"": 2852, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 944}, {""id"": 2853, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 944}]",False,"можно проверить словом ""мЕсто"""
945,gapFillLetter,{task_text} (материя),"[{""text"": ""ш"", ""isBlank"": false}, {""text"": ""ё"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 2856, ""text"": ""ё"", ""isCorrect"": true, ""index"": 3, ""task_id"": 945}, {""id"": 2855, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 945}, {""id"": 2854, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 945}]",False,"после шипящих в корне под ударением пишется буква ""ё"", если есть однокоренное слово с буквой ""е"" на месте проверяемой буквы - ""шелка"""
946,gapFillLetter,(не нужно) {task_text},"[{""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 2857, ""text"": ""о"", ""isCorrect"": false, ""index"": 3, ""task_id"": 946}, {""id"": 2859, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 946}, {""id"": 2858, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 946}]",False,"можно проверить словом ""лЕнь"""
947,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 2861, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 947}, {""id"": 2860, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 947}, {""id"": 2862, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 947}]",False,Запомнить   
